"Table 1: 2003 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 10.02.2006",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
18,21,IN,Clay County,2597,1994,3200,9.6,7.4,11.8,934,692,1176,13.7,10.2,17.3,558,391,725,11.3,7.9,14.7,38690,36292,41246,,,,,,
18,23,IN,Clinton County,3054,2348,3760,9.2,7,11.3,1089,805,1373,12,8.9,15.1,654,458,850,10.1,7.1,13.1,41158,38657,43820,,,,,,
18,25,IN,Crawford County,1449,1110,1788,13,10,16.1,529,387,672,19.2,14.1,24.4,342,236,448,16.8,11.6,22,34912,32785,37177,,,,,,
18,27,IN,Daviess County,3706,2842,4570,12.4,9.5,15.2,1571,1158,1984,18.2,13.4,23,986,689,1283,16,11.2,20.8,36061,33862,38402,,,,,,
18,29,IN,Dearborn County,3283,2530,4036,6.8,5.2,8.3,1119,829,1409,9,6.6,11.3,694,487,901,7.4,5.2,9.5,52765,49527,56215,,,,,,
18,31,IN,Decatur County,2244,1717,2770,9,6.9,11.2,803,593,1014,12.1,9,15.3,502,351,653,10.8,7.5,14,43059,40356,45942,,,,,,
18,33,IN,De Kalb County,2912,2244,3580,7.1,5.4,8.7,1060,786,1335,9.4,7,11.8,636,446,826,7.7,5.4,10,45798,42982,48799,,,,,,
18,35,IN,Delaware County,14925,11449,18401,13.5,10.3,16.6,4320,3206,5434,17.3,12.9,21.8,2607,1836,3378,14.5,10.2,18.8,35316,33162,37610,,,,,,
18,37,IN,Dubois County,2243,1739,2748,5.5,4.3,6.8,690,514,867,6.4,4.8,8.1,435,307,563,5.5,3.9,7.2,49335,46329,52536,,,,,,
18,39,IN,Elkhart County,17989,13826,22153,9.5,7.3,11.7,7341,5444,9237,13.3,9.9,16.8,4353,3061,5645,11.3,7.9,14.6,45333,42582,48261,,,,,,
18,41,IN,Fayette County,2564,1961,3167,10.4,8,12.9,920,670,1170,15.5,11.3,19.7,566,393,739,13.1,9.1,17.2,39314,36916,41868,,,,,,
18,43,IN,Floyd County,6592,5104,8079,9.3,7.2,11.4,2265,1673,2857,12.6,9.3,15.9,1374,963,1785,10.3,7.3,13.4,45186,42490,48052,,,,,,
18,45,IN,Fountain County,1632,1252,2012,9.3,7.1,11.5,574,425,723,12.9,9.6,16.3,350,246,454,10.6,7.4,13.8,39239,36789,41854,,,,,,
18,47,IN,Franklin County,1825,1394,2255,8,6.1,9.9,653,479,827,10.9,8,13.8,398,277,519,8.6,6,11.3,46998,44005,50195,,,,,,
18,49,IN,Fulton County,1944,1483,2405,9.5,7.2,11.7,738,541,936,14.6,10.7,18.6,453,315,591,12.1,8.4,15.8,39479,37008,42115,,,,,,
18,51,IN,Gibson County,2675,2054,3295,8.1,6.2,10,832,615,1049,10.4,7.7,13.1,514,360,668,8.7,6.1,11.3,43143,40456,46009,,,,,,
18,53,IN,Grant County,8423,6515,10332,12.5,9.7,15.4,3067,2286,3849,18.5,13.8,23.2,1849,1308,2390,15.3,10.8,19.8,36703,34490,39057,,,,,,
18,55,IN,Greene County,3604,2789,4420,10.9,8.4,13.3,1245,926,1563,15.5,11.5,19.5,791,559,1023,13.5,9.5,17.4,36463,34267,38801,,,,,,
18,57,IN,Hamilton County,8429,6511,10347,3.6,2.8,4.5,2657,1961,3352,3.9,2.8,4.9,1601,1122,2080,3.2,2.2,4.2,80876,76002,86063,,,,,,
18,59,IN,Hancock County,3014,2300,3728,4.9,3.8,6.1,977,710,1244,6.4,4.6,8.1,573,392,754,5,3.4,6.6,58942,55352,62764,,,,,,
18,61,IN,Harrison County,2946,2276,3616,8.1,6.3,10,984,731,1236,11.2,8.3,14,594,420,768,9.2,6.5,11.9,45689,42929,48626,,,,,,
18,63,IN,Hendricks County,5511,4248,6773,4.6,3.5,5.6,1568,1158,1977,4.8,3.6,6.1,988,695,1281,4.1,2.9,5.3,61595,57831,65604,,,,,,
18,65,IN,Henry County,4517,3469,5565,9.5,7.3,11.7,1531,1134,1928,13.6,10.1,17.1,914,641,1187,11.1,7.8,14.4,40747,38253,43403,,,,,,
18,67,IN,Howard County,8662,6688,10636,10.3,7.9,12.6,3279,2445,4112,15.2,11.3,19.1,1932,1368,2496,12.6,8.9,16.2,45952,43147,48939,,,,,,
18,69,IN,Huntington County,2808,2150,3466,7.6,5.8,9.4,963,710,1217,10.2,7.5,12.8,594,417,771,8.5,6,11.1,42351,39726,45150,,,,,,
18,71,IN,Jackson County,3673,2825,4522,8.8,6.8,10.8,1307,967,1647,12.2,9,15.4,802,563,1041,10.7,7.5,13.9,41585,39066,44267,,,,,,
18,73,IN,Jasper County,2295,1762,2828,7.4,5.7,9.2,809,598,1020,10,7.4,12.6,505,354,656,8.4,5.9,11,46027,43184,49057,,,,,,
18,75,IN,Jay County,2338,1808,2868,10.8,8.4,13.3,950,706,1195,16.5,12.3,20.8,568,400,736,13.5,9.5,17.5,35885,33742,38165,,,,,,
18,77,IN,Jefferson County,3152,2439,3866,10.3,8,12.7,1085,808,1361,14.6,10.9,18.3,668,473,863,12,8.5,15.5,39813,37410,42371,,,,,,
18,79,IN,Jennings County,2752,2114,3390,9.7,7.5,12,1035,765,1305,13.5,9.9,17,639,448,830,11.4,8,14.8,39551,37103,42159,,,,,,
18,81,IN,Johnson County,8728,6784,10671,7,5.4,8.6,2821,2109,3534,8.6,6.4,10.7,1688,1200,2176,7,5,9.1,54109,50921,57496,,,,,,
18,83,IN,Knox County,5057,3882,6232,13.8,10.6,17,1536,1134,1937,18.7,13.8,23.6,941,659,1223,15.6,10.9,20.3,33392,31353,35563,,,,,,
18,85,IN,Kosciusko County,5617,4312,6922,7.5,5.8,9.2,1996,1476,2517,9.8,7.3,12.4,1210,848,1572,8.3,5.8,10.8,47134,44252,50203,,,,,,
18,87,IN,Lagrange County,2877,2164,3591,7.9,5.9,9.8,1360,961,1760,11.2,7.9,14.5,864,576,1152,10.3,6.8,13.7,44458,41710,47387,,,,,,
18,89,IN,Lake County,62279,48707,75851,12.7,10,15.5,24043,18059,30026,18.6,14,23.3,14145,10108,18182,15.2,10.9,19.6,39824,37574,42209,,,,,,
18,91,IN,La Porte County,10412,8123,12700,10,7.8,12.2,3781,2841,4720,14.4,10.8,17.9,2248,1607,2889,11.8,8.4,15.1,40193,37871,42658,,,,,,
18,93,IN,Lawrence County,4471,3440,5503,9.7,7.5,12,1474,1094,1855,13.3,9.9,16.8,905,637,1173,11.2,7.9,14.5,38606,36256,41108,,,,,,
18,95,IN,Madison County,13909,10772,17045,11,8.5,13.5,4984,3721,6247,16.2,12.1,20.3,3040,2156,3924,13.7,9.7,17.7,39539,37167,42062,,,,,,
18,97,IN,Marion County,105401,82930,127871,12.4,9.7,15,41726,31538,51915,18,13.6,22.5,24083,17344,30822,15.4,11.1,19.7,41478,39300,43776,,,,,,
18,99,IN,Marshall County,3447,2687,4208,7.4,5.8,9,1283,961,1605,10.2,7.6,12.7,776,552,1000,8.6,6.1,11,43051,40565,45691,,,,,,
18,101,IN,Martin County,1040,797,1283,10,7.6,12.3,338,250,427,13.3,9.8,16.8,214,150,278,11.7,8.2,15.3,38079,35743,40567,,,,,,
18,103,IN,Miami County,3468,2656,4279,10,7.7,12.3,1289,955,1623,14.4,10.7,18.1,787,553,1021,11.9,8.4,15.5,39553,37159,42101,,,,,,
18,105,IN,Monroe County,13547,10364,16730,12.5,9.6,15.4,2808,2105,3510,13.3,10,16.6,1710,1220,2200,11.6,8.3,14.9,35722,33518,38070,,,,,,
18,107,IN,Montgomery County,3420,2628,4213,9.3,7.1,11.4,1160,855,1466,12.2,9,15.4,728,508,948,10.4,7.2,13.5,41444,38924,44126,,,,,,
18,109,IN,Morgan County,5378,4149,6608,7.8,6,9.6,1965,1450,2480,10.9,8,13.7,1195,837,1553,9.1,6.3,11.8,49669,46668,52863,,,,,,
18,111,IN,Newton County,1173,898,1447,8.2,6.3,10.1,378,276,479,10.8,7.9,13.7,235,163,307,9,6.2,11.7,40916,38366,43636,,,,,,
18,113,IN,Noble County,3815,2932,4698,8.1,6.3,10,1368,1008,1727,10.4,7.7,13.1,851,595,1107,8.9,6.2,11.6,43217,40589,46016,,,,,,
18,115,IN,Ohio County,412,314,509,7,5.4,8.7,124,91,157,9.1,6.7,11.5,77,53,101,7.7,5.3,10,41587,39040,44299,,,,,,
18,117,IN,Orange County,2355,1809,2900,12,9.3,14.8,877,647,1106,17.5,12.9,22.1,571,399,743,15.8,11,20.5,32784,30780,34919,,,,,,
18,119,IN,Owen County,2365,1805,2925,10.3,7.9,12.8,878,644,1112,15.6,11.4,19.7,563,391,735,13.3,9.2,17.3,37368,35102,39780,,,,,,
18,121,IN,Parke County,1843,1406,2280,11.4,8.7,14,659,485,832,17.1,12.6,21.6,426,296,556,14.6,10.2,19.1,36370,34147,38736,,,,,,
18,123,IN,Perry County,1684,1291,2077,9.5,7.3,11.7,487,359,615,12,8.9,15.2,301,211,391,10.2,7.1,13.2,38643,36293,41144,,,,,,
18,125,IN,Pike County,1182,914,1449,9.2,7.1,11.3,382,283,480,12.8,9.5,16.1,223,157,289,10.2,7.2,13.2,37860,35567,40301,,,,,,
18,127,IN,Porter County,10386,8076,12696,6.8,5.3,8.3,3150,2354,3945,8.4,6.3,10.5,1823,1295,2351,6.6,4.7,8.5,54803,51546,58265,,,,,,
18,129,IN,Posey County,2044,1564,2523,7.6,5.8,9.4,609,446,772,9,6.6,11.5,379,263,495,7.2,5,9.5,48980,45953,52206,,,,,,
18,131,IN,Pulaski County,1286,994,1578,9.5,7.3,11.6,464,345,582,13.5,10.1,17,300,212,388,11.7,8.3,15.1,37066,34835,39439,,,,,,
18,133,IN,Putnam County,2989,2297,3680,9.2,7,11.3,933,693,1174,11.2,8.4,14.1,583,411,755,9.5,6.7,12.3,41313,38804,43985,,,,,,
18,135,IN,Randolph County,2902,2261,3542,10.9,8.5,13.3,987,739,1235,15.1,11.3,18.9,612,435,789,12.7,9,16.4,36925,34765,39219,,,,,,
18,137,IN,Ripley County,2216,1702,2730,8.1,6.2,9.9,782,577,986,10.4,7.7,13.2,492,345,639,8.9,6.2,11.6,43657,41017,46467,,,,,,
18,139,IN,Rush County,1540,1181,1900,8.6,6.6,10.6,543,397,689,11.3,8.3,14.4,347,242,452,10,7,13.1,40186,37740,42790,,,,,,
18,141,IN,St. Joseph County,30393,23722,37063,11.9,9.3,14.5,10997,8263,13732,16,12,20,6480,4633,8327,13.3,9.5,17.1,40350,38028,42814,,,,,,
18,143,IN,Scott County,2788,2138,3438,11.8,9.1,14.6,1017,746,1288,16.7,12.3,21.2,649,450,848,14.9,10.4,19.5,35901,33714,38230,,,,,,
18,145,IN,Shelby County,3704,2863,4545,8.5,6.6,10.5,1256,933,1580,11.2,8.4,14.1,777,548,1006,9.6,6.7,12.4,44255,41573,47110,,,,,,
18,147,IN,Spencer County,1541,1183,1900,7.6,5.8,9.4,512,378,645,10.1,7.5,12.8,324,227,421,8.4,5.9,11,44550,41845,47431,,,,,,
18,149,IN,Starke County,2657,2040,3274,11.7,9,14.4,1033,765,1300,17.2,12.8,21.7,645,453,837,14.7,10.4,19.1,36871,34562,39334,,,,,,
18,151,IN,Steuben County,2650,2032,3268,8,6.2,9.9,923,680,1165,11.2,8.3,14.1,561,391,731,9.3,6.5,12.2,42029,39396,44838,,,,,,
18,153,IN,Sullivan County,2346,1796,2895,11.9,9.1,14.7,778,576,979,16.3,12.1,20.6,471,330,612,13.7,9.6,17.8,34374,32272,36614,,,,,,
18,155,IN,Switzerland County,1039,792,1286,10.9,8.3,13.5,366,264,468,15.6,11.3,20,245,166,324,13.7,9.3,18.2,36589,34360,38963,,,,,,
18,157,IN,Tippecanoe County,16631,12659,20603,12,9.1,14.9,4062,3015,5108,12.8,9.5,16.2,2357,1661,3053,10.8,7.6,14,39607,37144,42233,,,,,,
18,159,IN,Tipton County,1109,848,1369,6.7,5.1,8.3,341,248,434,8.5,6.2,10.8,203,140,266,7,4.8,9.2,49753,46714,52989,,,,,,
18,161,IN,Union County,658,505,810,9.1,7,11.3,220,160,279,12,8.8,15.3,143,98,188,10.2,7,13.4,39035,36678,41544,,,,,,
18,163,IN,Vanderburgh County,19797,15440,24154,11.8,9.2,14.4,6532,4905,8160,16.2,12.2,20.2,3750,2678,4822,13.3,9.5,17.1,38360,36138,40718,,,,,,
18,165,IN,Vermillion County,1515,1163,1868,9.3,7.1,11.4,492,364,621,12.6,9.3,15.9,304,213,395,10.7,7.5,13.9,38282,35921,40799,,,,,,
18,167,IN,Vigo County,13340,10263,16417,13.8,10.6,17,4438,3293,5583,18.9,14.1,23.8,2695,1897,3493,16.1,11.3,20.9,34630,32528,36868,,,,,,
18,169,IN,Wabash County,2835,2184,3486,8.7,6.7,10.7,906,671,1141,11.6,8.6,14.6,542,380,704,9.5,6.7,12.4,40647,38151,43307,,,,,,
18,171,IN,Warren County,626,479,773,7.2,5.5,8.9,212,156,268,9.8,7.2,12.4,131,91,171,8.1,5.6,10.5,43404,40751,46229,,,,,,
18,173,IN,Warrick County,3213,2476,3950,5.8,4.5,7.1,1121,827,1415,8,5.9,10.1,694,485,903,6.6,4.6,8.6,53901,50597,57420,,,,,,
18,175,IN,Washington County,2902,2231,3572,10.5,8,12.9,1050,778,1323,14.9,11,18.7,655,460,850,12.6,8.8,16.3,37427,35154,39846,,,,,,
18,177,IN,Wayne County,8048,6277,9818,11.8,9.2,14.4,2808,2110,3507,16.9,12.7,21.1,1733,1239,2227,14.5,10.3,18.6,35911,33812,38142,,,,,,
18,179,IN,Wells County,1880,1441,2319,6.8,5.2,8.4,633,465,801,8.9,6.5,11.3,394,274,514,7.3,5.1,9.6,44382,41687,47252,,,,,,
18,181,IN,White County,2059,1595,2523,8.3,6.5,10.2,769,573,964,12.4,9.3,15.6,459,326,592,10.4,7.4,13.5,39566,37093,42203,,,,,,
18,183,IN,Whitley County,1978,1524,2432,6.2,4.8,7.7,635,467,803,7.8,5.7,9.8,398,278,518,6.7,4.7,8.7,47499,44613,50571,,,,,,
19,0,IA,Iowa,263817,244880,282753,9.1,8.5,9.8,83151,74721,91581,12.3,11,13.5,49808,43396,56220,10.1,8.8,11.4,42278,40822,43733,28662,23356,33969,16.1,13.1,19
19,1,IA,Adair County,670,515,825,8.5,6.6,10.5,188,138,237,11.6,8.5,14.7,115,80,150,9.1,6.3,11.9,38529,36138,41077,,,,,,
19,3,IA,Adams County,417,316,518,9.7,7.4,12.1,133,96,170,14.5,10.4,18.5,83,57,109,11.8,8.1,15.5,32146,30068,34368,,,,,,
19,5,IA,Allamakee County,1330,1012,1649,9.1,6.9,11.3,445,324,565,13.2,9.6,16.8,282,194,370,11.3,7.8,14.8,35212,33065,37498,,,,,,
19,7,IA,Appanoose County,1842,1419,2265,13.6,10.5,16.7,607,449,765,20.9,15.5,26.4,364,255,473,16.9,11.9,22,30273,28438,32227,,,,,,
19,9,IA,Audubon County,533,404,661,8.3,6.3,10.4,167,122,213,11.6,8.4,14.7,102,70,134,8.7,6,11.4,35650,33430,38018,,,,,,
19,11,IA,Benton County,1729,1325,2133,6.5,5,8,544,402,687,8.5,6.3,10.8,335,234,436,6.9,4.8,9,46956,44068,50034,,,,,,
19,13,IA,Black Hawk County,14062,10900,17224,11.5,8.9,14,4184,3121,5247,15.6,11.7,19.6,2394,1694,3094,12.6,8.9,16.2,39459,37168,41891,,,,,,
19,15,IA,Boone County,1979,1517,2441,7.6,5.8,9.3,581,429,733,10,7.4,12.6,347,243,451,8,5.6,10.4,43704,41005,46581,,,,,,
19,17,IA,Bremer County,1393,1071,1716,6.3,4.8,7.7,357,262,452,7.3,5.4,9.2,220,154,286,6,4.2,7.8,44830,42088,47752,,,,,,
19,19,IA,Buchanan County,1839,1408,2269,8.8,6.7,10.8,697,511,883,12.9,9.5,16.4,437,303,571,11.3,7.8,14.7,40130,37671,42749,,,,,,
19,21,IA,Buena Vista County,1790,1371,2209,9.4,7.2,11.6,581,427,736,12.3,9,15.6,354,246,462,10,7,13.1,36530,34281,38926,,,,,,
19,23,IA,Butler County,1170,896,1443,7.8,6,9.6,355,262,449,11,8.1,13.9,220,153,287,9,6.2,11.7,38735,36324,41307,,,,,,
19,25,IA,Calhoun County,979,750,1208,9.8,7.5,12.1,276,202,350,13.3,9.7,16.9,178,122,234,11.2,7.7,14.7,35369,33161,37724,,,,,,
19,27,IA,Carroll County,1557,1191,1923,7.6,5.8,9.3,483,353,613,9.9,7.2,12.5,290,201,379,7.8,5.4,10.2,40594,38063,43293,,,,,,
19,29,IA,Cass County,1479,1141,1818,10.4,8,12.8,457,339,575,15.2,11.3,19.1,286,201,371,12.7,8.9,16.5,34799,32668,37069,,,,,,
19,31,IA,Cedar County,1053,812,1293,5.8,4.5,7.1,308,226,390,7.7,5.7,9.8,190,133,247,6.2,4.3,8.1,45727,42936,48699,,,,,,
19,33,IA,Cerro Gordo County,3995,3067,4923,9,6.9,11.1,1131,836,1426,11.8,8.7,14.8,677,474,880,9.5,6.6,12.3,37902,35588,40367,,,,,,
19,35,IA,Cherokee County,992,763,1221,8.1,6.2,10,295,218,372,11.3,8.3,14.2,185,130,240,9.1,6.4,11.9,37853,35503,40358,,,,,,
19,37,IA,Chickasaw County,984,756,1211,7.8,6,9.6,304,224,384,10.4,7.7,13.2,194,135,253,8.7,6.1,11.4,37562,35134,40158,,,,,,
19,39,IA,Clarke County,872,665,1079,9.5,7.2,11.7,325,239,411,15,11,18.9,202,141,263,12.7,8.8,16.5,37500,35191,39960,,,,,,
19,41,IA,Clay County,1410,1080,1740,8.4,6.4,10.3,435,320,550,11.8,8.6,14.9,254,177,331,9.3,6.4,12.1,39117,36691,41703,,,,,,
19,43,IA,Clayton County,1569,1191,1948,8.6,6.6,10.7,510,369,650,12.6,9.1,16.1,307,210,404,10,6.8,13.2,36353,34084,38772,,,,,,
19,45,IA,Clinton County,5154,3953,6355,10.4,7.9,12.8,1741,1287,2196,15,11.1,18.9,1039,727,1351,12.1,8.4,15.7,38686,36323,41202,,,,,,
19,47,IA,Crawford County,1645,1259,2030,9.8,7.5,12.1,549,404,695,13.5,10,17.1,336,234,438,11.6,8.1,15.2,36540,34306,38920,,,,,,
19,49,IA,Dallas County,2592,1996,3189,5.2,4,6.4,787,582,992,6.4,4.7,8.1,475,331,619,5.2,3.6,6.8,56086,52581,59824,,,,,,
19,51,IA,Davis County,973,730,1216,11.3,8.5,14.1,385,270,499,18,12.7,23.4,242,161,323,15.2,10.1,20.4,34042,31963,36256,,,,,,
19,53,IA,Decatur County,1140,865,1415,14.3,10.9,17.8,346,254,439,20.1,14.7,25.4,219,152,286,17.3,12,22.6,28208,26456,30078,,,,,,
19,55,IA,Delaware County,1473,1126,1820,8.2,6.3,10.1,480,353,607,10.8,7.9,13.6,301,209,393,8.7,6.1,11.4,40118,37636,42763,,,,,,
19,57,IA,Des Moines County,4634,3550,5717,11.4,8.7,14.1,1677,1238,2116,18.3,13.5,23.1,1013,708,1318,15.2,10.6,19.8,37871,35556,40337,,,,,,
19,59,IA,Dickinson County,1080,826,1334,6.5,5,8,282,207,357,8.6,6.3,10.9,164,113,215,6.7,4.6,8.8,41645,39095,44361,,,,,,
19,61,IA,Dubuque County,7368,5656,9081,8.4,6.4,10.3,2215,1637,2794,10.4,7.7,13.1,1305,912,1698,8.4,5.9,10.9,41742,39207,44441,,,,,,
19,63,IA,Emmet County,881,674,1088,8.7,6.6,10.7,276,203,350,12.6,9.3,16,176,123,229,11.1,7.8,14.5,35818,33632,38145,,,,,,
19,65,IA,Fayette County,2215,1699,2730,10.7,8.2,13.2,663,490,836,14.6,10.8,18.4,412,288,536,11.7,8.2,15.2,33478,31414,35678,,,,,,
19,67,IA,Floyd County,1559,1204,1915,9.5,7.4,11.7,530,391,668,14.3,10.6,18.1,328,229,427,11.8,8.3,15.4,37171,34937,39547,,,,,,
19,69,IA,Franklin County,863,659,1067,8.1,6.2,10,268,197,339,11.5,8.4,14.5,171,119,223,9.8,6.8,12.8,37616,35313,40069,,,,,,
19,71,IA,Fremont County,716,548,884,9.4,7.2,11.6,214,158,270,12.5,9.2,15.8,135,94,176,10.2,7.1,13.2,39610,37179,42201,,,,,,
19,73,IA,Greene County,910,695,1124,9.1,7,11.3,293,216,371,13,9.5,16.4,177,123,231,10.1,7,13.2,36187,33961,38559,,,,,,
19,75,IA,Grundy County,644,496,792,5.2,4,6.4,175,129,221,6.4,4.7,8,112,79,145,5.3,3.7,6.8,44540,41787,47474,,,,,,
19,77,IA,Guthrie County,951,727,1174,8.3,6.4,10.3,296,218,375,11.9,8.7,15,188,131,245,10.4,7.3,13.6,39179,36781,41733,,,,,,
19,79,IA,Hamilton County,1172,905,1439,7.2,5.6,8.9,359,267,452,9.7,7.2,12.2,231,162,300,8.4,5.9,10.9,40524,38051,43157,,,,,,
19,81,IA,Hancock County,801,613,989,6.8,5.2,8.4,247,182,313,9.2,6.8,11.7,154,107,201,7.4,5.1,9.6,40491,38020,43123,,,,,,
19,83,IA,Hardin County,1519,1176,1862,8.6,6.7,10.6,483,360,607,12.8,9.5,16.1,303,214,392,11,7.8,14.2,36970,34723,39363,,,,,,
19,85,IA,Harrison County,1336,1021,1651,8.5,6.5,10.5,452,333,571,12.3,9.1,15.5,278,194,362,9.9,6.9,12.9,40191,37745,42796,,,,,,
19,87,IA,Henry County,1718,1317,2119,9.1,7,11.3,503,372,635,11.2,8.3,14.1,311,217,405,9.4,6.6,12.2,40007,37571,42602,,,,,,
19,89,IA,Howard County,904,693,1114,9.2,7.1,11.4,284,209,360,12.2,9,15.5,177,123,231,10,7,13.1,37144,34865,39572,,,,,,
19,91,IA,Humboldt County,825,631,1019,8.3,6.3,10.2,253,184,322,12,8.7,15.2,157,108,206,9.8,6.8,12.9,39676,37222,42291,,,,,,
19,93,IA,Ida County,637,487,787,8.6,6.6,10.6,193,142,245,11.7,8.6,14.8,121,84,158,9.7,6.7,12.7,37479,35133,39980,,,,,,
19,95,IA,Iowa County,958,732,1184,6,4.6,7.4,277,203,351,7.3,5.3,9.2,169,117,221,5.8,4,7.5,44411,41571,47445,,,,,,
19,97,IA,Jackson County,2001,1532,2470,9.9,7.6,12.2,654,481,827,14.2,10.4,17.9,405,282,528,11.5,8,15,36671,34406,39086,,,,,,
19,99,IA,Jasper County,2679,2054,3303,7.3,5.6,9,796,588,1004,9.3,6.9,11.8,479,335,623,7.7,5.4,10,44833,42049,47801,,,,,,
19,101,IA,Jefferson County,1762,1344,2181,11.2,8.6,13.9,529,388,671,16.2,11.9,20.5,319,221,417,12.7,8.8,16.6,33859,31708,36155,,,,,,
19,103,IA,Johnson County,11780,9094,14466,10.8,8.3,13.2,2432,1820,3044,11,8.2,13.8,1417,1006,1828,9.3,6.6,12,43989,41330,46819,,,,,,
19,105,IA,Jones County,1697,1299,2094,8.8,6.8,10.9,493,364,622,11.5,8.5,14.5,302,211,393,9.4,6.6,12.2,38408,36055,40916,,,,,,
19,107,IA,Keokuk County,1122,860,1384,10,7.6,12.3,380,280,479,14.5,10.7,18.3,240,167,313,12.4,8.7,16.2,36291,34081,38645,,,,,,
19,109,IA,Kossuth County,1468,1121,1816,9,6.9,11.1,443,322,563,12.2,8.9,15.5,275,189,361,9.8,6.7,12.8,37940,35580,40457,,,,,,
19,111,IA,Lee County,3990,3055,4924,11.2,8.6,13.8,1367,1009,1725,17,12.5,21.4,827,578,1076,13.8,9.7,18,36645,34403,39033,,,,,,
19,113,IA,Linn County,15152,11778,18526,7.8,6,9.5,4923,3673,6173,10.4,7.8,13.1,2833,2005,3661,8.5,6,10.9,47044,44331,49925,,,,,,
19,115,IA,Louisa County,1059,818,1300,8.8,6.8,10.8,376,280,473,12.1,9,15.2,238,168,308,10.6,7.4,13.7,41256,38787,43882,,,,,,
19,117,IA,Lucas County,1125,862,1389,11.7,8.9,14.4,386,284,488,17.3,12.8,21.9,250,173,327,14.8,10.3,19.3,32687,30608,34907,,,,,,
19,119,IA,Lyon County,847,651,1042,7.2,5.6,8.9,268,196,339,8.9,6.5,11.3,174,120,228,7.8,5.4,10.1,39462,37020,42065,,,,,,
19,121,IA,Madison County,1014,778,1249,6.8,5.2,8.4,304,224,384,8.3,6.1,10.4,189,132,246,7,4.9,9.1,46508,43640,49565,,,,,,
19,123,IA,Mahaska County,2268,1759,2778,10.4,8.1,12.8,669,498,839,13.1,9.7,16.4,411,291,531,11,7.7,14.2,38740,36394,41238,,,,,,
19,125,IA,Marion County,2446,1876,3017,7.8,6,9.6,736,544,929,9.8,7.2,12.3,457,319,595,8.3,5.8,10.8,44594,41811,47561,,,,,,
19,127,IA,Marshall County,4088,3168,5009,10.6,8.2,13,1374,1023,1725,14.8,11,18.6,829,586,1072,12.7,9,16.4,39962,37593,42480,,,,,,
19,129,IA,Mills County,1214,932,1495,8.3,6.3,10.2,388,285,490,10.8,8,13.7,236,164,308,8.7,6,11.3,44758,41923,47785,,,,,,
19,131,IA,Mitchell County,943,728,1159,8.7,6.7,10.7,309,226,392,11.7,8.6,14.8,202,139,265,10.2,7,13.4,37024,34766,39428,,,,,,
19,133,IA,Monona County,993,758,1227,10.4,8,12.9,309,224,393,15.3,11.1,19.5,188,129,247,12.5,8.6,16.5,33628,31531,35865,,,,,,
19,135,IA,Monroe County,783,598,969,10.1,7.7,12.4,252,186,318,14.1,10.4,17.8,159,111,207,11.8,8.3,15.4,35476,33286,37812,,,,,,
19,137,IA,Montgomery County,1140,872,1407,10.1,7.7,12.5,396,292,500,15.3,11.3,19.3,245,171,319,12.7,8.8,16.5,34346,32198,36636,,,,,,
19,139,IA,Muscatine County,4039,3142,4937,9.5,7.4,11.6,1418,1060,1776,13.4,10,16.8,851,604,1098,11.3,8,14.6,44460,41898,47178,,,,,,
19,141,IA,O'Brien County,1082,829,1335,7.7,5.9,9.5,290,213,367,9.3,6.8,11.7,178,124,232,7.6,5.3,9.9,38586,36194,41137,,,,,,
19,143,IA,Osceola County,458,349,567,6.8,5.2,8.4,142,104,181,9.1,6.6,11.6,93,64,122,7.8,5.4,10.2,35806,33459,38319,,,,,,
19,145,IA,Page County,1734,1328,2140,11.4,8.7,14.1,518,372,664,15.1,10.9,19.4,312,215,409,12.8,8.8,16.7,36031,33811,38397,,,,,,
19,147,IA,Palo Alto County,860,656,1064,9,6.9,11.2,241,176,307,12,8.7,15.2,152,105,199,10.1,7,13.3,33721,31613,35970,,,,,,
19,149,IA,Plymouth County,1601,1233,1969,6.4,5,7.9,487,360,614,7.9,5.8,9.9,300,209,391,6.4,4.4,8.3,45487,42662,48498,,,,,,
19,151,IA,Pocahontas County,769,589,950,9.6,7.3,11.8,244,179,309,14,10.3,17.7,155,107,203,11.4,7.9,14.9,34374,32199,36695,,,,,,
19,153,IA,Polk County,33615,26318,40913,8.6,6.8,10.5,11379,8537,14222,11.6,8.7,14.6,6715,4787,8643,10,7.1,12.8,49342,46694,52140,,,,,,
19,155,IA,Pottawattamie County,8977,6948,11006,10.1,7.9,12.4,3172,2361,3983,14.9,11.1,18.7,1838,1297,2379,12,8.5,15.5,40779,38384,43323,,,,,,
19,157,IA,Poweshiek County,1595,1222,1968,9,6.9,11.1,429,316,543,11.2,8.3,14.2,271,188,354,9.5,6.6,12.4,40009,37567,42609,,,,,,
